Source,Harga lama,Harga baru,Judul,No. ISBN,Penerbit,Tanggal terbit,Jumlah Halaman,Berat,Jenis Cover,Dimensi(L x P),Kategori,Bonus,Text Bahasa
https://www.bukukita.com/Buku-Novel/Drama/155261-Laut-Bercerita.html,Rp 115.000,Rp 103.500,Laut Bercerita,9786024246945,Kpg ,Desember - 2017,400,350 gr,Soft Cover,-,Drama,-,Indonesia ·
https://www.bukukita.com/Orang-Tua-dan-Keluarga/Psikologi-&-Pendidikan-Anak/168845-Komunikasi-Qurani.html,Rp 95.000,Rp 80.750,Komunikasi Qurani,9786232201323,Alvabet ,Mei - 2022,-,360 gr,Soft Cover,15x24mm,Psikologi & Pendidikan Anak,-,Indonesia ··
https://www.bukukita.com/Non-Fiksi-Lainnya/Non-Fiksi-Umum/115265-100-Kejadian-Menghebohkan-Tanda-Kekuasaan-Allah.html,Rp 52.000,Rp 44.200,100 Kejadian Menghebohkan Tanda Kekuasaan Allah ,9786027765269,Titik Media ,Juni - 2013,-,250 gr,Soft Cover,-,Non-Fiksi Umum,-,Indonesia ··
https://www.bukukita.com/Agama/Islam/168431-Jalan-Politik-Muhammad-SAW-Mewujudkan-Daulah-Rasul.html,Rp 120.000,Rp 102.000,Jalan Politik Muhammad SAW Mewujudkan Daulah Rasul,9786232201248,Alvabet ,Desember - 2021,512,600 gr,Hard Cover,-,Islam,-,Indonesia ··
https://www.bukukita.com/Agama/Al-Quran/98068-AS-SALAM-AL-QURAN-TRANSITERASI-ARAB-LATIN.html,Rp 135.000,Rp 114.750,AS SALAM AL-QUR'AN TRANSITERASI ARAB-LATIN,-,Fokus Media ,November - 2011,-,1350 gr,Hard Cover,-,Al-Quran,-,Arab ··
https://www.bukukita.com/Psikologi-dan-Pengembangan-Diri/Psikologi/159650-Tes-Buta-Warna-Untuk-Semua-Keperluan.html,Rp 48.500,Rp 41.225,Tes Buta Warna Untuk Semua Keperluan,9786025907098,Anak Hebat Indonesia ,Oktober - 2018,124,200 gr,Soft Cover,-,Psikologi,-,Indonesia ··
https://www.bukukita.com/Sejarah-dan-Budaya/Kebudayaan/167695-Kebijakan-Pengelolaan-Wisata-Ekoreligi-Berkelanjutan-Berbasis-Mayarakat-Adat-Bali.html,Rp 135.000,Rp 114.750,Kebijakan Pengelolaan Wisata Ekoreligi Berkelanjutan Berbasis Mayarakat Adat Bali,-,Tim Penulis Ni Nyoman ,April - 2021,261,350 gr,Soft Cover,140x210mm,Kebudayaan,-,Indonesia ··
https://www.bukukita.com/Agama/Islam/167475-Fiqhun-Nafs:-Petuah-Dan-Teladan-Inspiratif-Dari-Ulama-Saleh.html,Rp 95.000,Rp 80.750,Fiqhun Nafs: Petuah Dan Teladan Inspiratif Dari Ulama Saleh ,9786237163664,Alifia Books ,April - 2021,424,450 gr,soft cover,-,Islam,-,Indonesia ··
https://www.bukukita.com/Agama/Al-Quran/101977-MUSHAF-AL-KABIR.html,Rp 110.000,Rp 93.500,MUSHAF AL-KABIR (cover warna biru),-,Fokus Media ,2012,-,1500 gr,Hard Cover,-,Al-Quran,-,Indonesia ··
https://www.bukukita.com/Buku-Novel/Romance/138043-Sesaat-di-keabadian.html,Rp 64.000,Rp 51.200,Sesaat di keabadian (Edisi TTD),9789797808358,Enter!Media ,Oktober - 2015,136,95 gr,Soft Cover,-,Romance,TTD Penulis+Diskon 20%,Indonesia ··
https://www.bukukita.com/Agama/Islam/114069-Bisikan-Hati-The-Voice-of-Heart.html,Rp 55.000,Rp 46.750,Bisikan Hati - The Voice of Heart,9789793862606,Al Mawardi ,2013,-,500 gr,Hard Cover,-,Islam,-,Indonesia ··
https://www.bukukita.com/Buku-Sekolah/Penunjang-Pelajaran/147540-Cerdas-Tangkas-Libas-UN-SMK-2017.html,Rp 65.000,Rp 55.250,Cerdas Tangkas Libas UN SMK 2017,9786023080564,Rexa Pustaka ,November - 2016,-,250 gr,Soft Cover,-,Penunjang Pelajaran,-,Indonesia ··
https://www.bukukita.com/Hukum-dan-Undang-undang/Undang-undang/86300-Undang-Undang-Ketransmigrasian.html,Rp 31.500,Rp 26.775,Undang-Undang Ketransmigrasian,978,Fokus Media ,2007,131,250 gr,Soft Cover,11x21mm,Undang-undang,-,Indonesia ··
https://www.bukukita.com/Agama/Islam/135192-100-Peristiwa-Dahsyat-di-Bulan-Ramadhan.html,Rp 50.000,Rp 42.500,100 Peristiwa Dahsyat di Bulan Ramadhan,9786028846035,Lafazh Books Indonesia ,Mei - 2015,-,250 gr,Soft Cover,-,Islam,-,Indonesia ··
https://www.bukukita.com/Buku-Novel/Remaja/114546-Gravitasi-cover-berwarna-merah.html,Rp 60.000,Rp 51.000,Gravitasi - cover berwarna merah,9786021835715,Studio Geometry ,Juni - 2013,206,200 gr,Soft Cover (BookPaper),-,Remaja,-,Indonesia ··
https://www.bukukita.com/Hukum-dan-Undang-undang/Undang-undang/124443-Undang-Undang-Kepemudaan.html,Rp 29.000,Rp 24.650,Undang-Undang Kepemudaan,9786027842359,Fokus Media ,2013,-,170 gr,Soft Cover,-,Undang-undang,-,Indonesia ··
https://www.bukukita.com/Agama/Islam/108229-Dosa-Dosa-Besar.html,Rp 30.600,Rp 26.010,Dosa-Dosa Besar,9789796656028,Angkasa ,2010,122,155 gr,Soft Cover (HVS),-,Islam,-,Indonesia ··
https://www.bukukita.com/Psikologi-dan-Pengembangan-Diri/Pengembangan-Diri/163361-Unleash-The-Real-You.html,Rp 49.800,Rp 44.820,Unleash The Real You,716061891,Elex Media Komputindo ,November - 2016,-,200 gr,Soft Cover,-,Pengembangan Diri,-,Indonesia ··
https://www.bukukita.com/Anak-Anak/Pendidikan-Anak/154770-Panduan-Memilih-20-Mainan-Terbaik-Sepanjang-Masa.html,Rp 75.000,Rp 63.750,Panduan Memilih 20 Mainan Terbaik Sepanjang Masa (Hard Cover),9789791971676,Luxima ,2018,-,400 gr,Hard Cover,-,Pendidikan Anak,-,Indonesia ··
https://www.bukukita.com/Agama/Islam/128578-Utusan-Rasulullah.html,Rp 35.600,Rp 30.260,Utusan Rasulullah,-,Angkasa ,September - 2014,-,160 gr,Soft Cover,-,Islam,-,Indonesia ··
https://www.bukukita.com/Buku-Novel/Remaja/70095-Manajemen-Cinta-Anak-Gaul.html,Rp 8.000,Rp 6.800,Manajemen Cinta Anak Gaul (2007),9789791354004,Pena Saran Media ,2007,56,50 gr,Soft Cover,-,Remaja,-,Indonesia ··
https://www.bukukita.com/Bahasa-dan-Kamus/Belajar-Bahasa/108041-99-Topical-Conversation.html,Rp 53.900,Rp 45.815,99 Topical Conversation,9794045780,Angkasa ,November - 2012,196,100 gr,Soft Cover (HVS),-,Belajar Bahasa,-,
https://www.bukukita.com/Agama/Islam/128480-Sehat&Kuat-Seperti-Nabi-Muhammad.html,Rp 84.500,Rp 71.825,Sehat&Kuat Seperti Nabi Muhammad,9786021139394,Adi Bintang ,September - 2014,-,300 gr,Soft Cover,-,Islam,-,Indonesia ··
https://www.bukukita.com/Ekonomi-dan-Manajemen/Ekonomi/141185-Bom-Waktu-Utang-Bailout.html,Rp 70.000,Rp 59.500,Bom Waktu Utang Bailout,9786023960507,Diandra Primamitra ,Februari - 2016,-,350 gr,Soft Cover,-,Ekonomi,-,Indonesia ··
https://www.bukukita.com/Inspirasi-dan-Spiritual/Inspirasional/81961-Jaman-Penjor-:-80-Kisah-Inspiratif-&-Mencerahkan.html,Rp 48.000,Rp 40.800,Jaman Penjor : 80 Kisah Inspiratif & Mencerahkan,9786028597371,Leutika ,Juli - 2010,-,300 gr,-,-,Inspirasional,-,Indonesia ··
"https://www.bukukita.com/Busana-dan-Kecantikan/Aksesoris/132644-Cepol&Sanggul-Cantik,-Praktis&Elegan-Untuk-Segala-Acara.html",Rp 65.000,Rp 55.250,"Cepol&Sanggul Cantik, Praktis&Elegan Untuk Segala Acara",9786021010273,Prima ,Februari - 2015,-,250 gr,Soft Cover,-,Aksesoris,-,Indonesia ··
https://www.bukukita.com/Psikologi-dan-Pengembangan-Diri/Motivasi/155941-3-Langkah-Sukses-Dipanggil-Wawancara-Kerja.html,Rp 78.000,Rp 66.300,3 Langkah Sukses Dipanggil Wawancara Kerja,9786027496941,Buku Aquarius ,April - 2018,177,240 gr,Soft Cover,-,Motivasi,-,Indonesia ··
https://www.bukukita.com/Agama/Islam/114133-ADAM-31-METER-:-Mencari-Tanda-Tangan-Tuhan-dan-Ayat-Ayat-Emas-Evolusi-dalam-Al-Qur.html,Rp 52.000,Rp 44.200,ADAM 31 METER : Mencari Tanda Tangan Tuhan dan Ayat-Ayat Emas Evolusi dalam Al-Qur,9786028995269,Pustaka Pesantren ,Mei - 2012,264,400 gr,soft cover,-,Islam,-,Indonesia ··
"https://www.bukukita.com/Masakan-dan-Makanan/Kue/116386-Aneka-Pastel-Paling-Favorit,-Populer,-Istimewa.html",Rp 27.500,Rp 23.375,"Aneka Pastel Paling Favorit, Populer, Istimewa (full color)",9786027991392,Dunia Kreasi ,Juli - 2013,-,150 gr,Soft Cover,-,Kue,-,Indonesia ··
https://www.bukukita.com/Buku-Novel/Romance/157037-Bukan-Istri-Bayaran.html,Rp 68.800,Rp 58.480,Bukan Istri Bayaran (2018),9786025849022,Buku Pintar Indonesia ,Mei - 2018,-,250 gr,Soft Cover,-,Romance,-,Indonesia ··
https://www.bukukita.com/Psikologi-dan-Pengembangan-Diri/Psikologi/167115-Nyalakan-Lilinmu.html,Rp 85.000,Rp 72.250,Nyalakan Lilinmu,9786237162681,Gemilang ,November - 2020,-,350 gr,Soft Cover,-,Psikologi,-,Indonesia ··
https://www.bukukita.com/Orang-Tua-dan-Keluarga/Orang-Tua-dan-Anak/154007-GOLDEN-AGE-parenting:-Memaksimalkan-Potensi-Anak-di-Usia-Emas.html,Rp 39.500,Rp 33.575,GOLDEN AGE parenting: Memaksimalkan Potensi Anak di Usia Emas,9786026673107,Anak Hebat Indonesia ,November - 2017,212,250 gr,Soft Cover,-,Orang Tua dan Anak,-,Indonesia ··
https://www.bukukita.com/Agama/Islam/130689-Kisah-kisah-79-Teladan-Dahsyat-Sepanjang-Hayat.html,Rp 31.500,Rp 26.775,Kisah-kisah 79 Teladan Dahsyat Sepanjang Hayat,9789799812483,Nabila Publising ,Oktober - 2014,-,200 gr,Soft Cover,-,Islam,-,Indonesia ··
https://www.bukukita.com/Agama/Islam/155737-Kearifan-Islam.html,Rp 49.000,Rp 41.650,Kearifan Islam,9789799980397,Alvabet ,Maret - 2018,258,300 gr,Soft Cover,-,Islam,-,Indonesia ··
https://www.bukukita.com/Psikologi-dan-Pengembangan-Diri/Psikologi/168230-RESIGN-SEKARANG-JUGA-!.html,Rp 30.500,Rp 25.925,RESIGN SEKARANG JUGA !,9786232445079,Psikologi Corner ,Oktober - 2021,-,150 gr,Soft Cover,-,Psikologi,-,Indonesia ··
https://www.bukukita.com/Inspirasi-dan-Spiritual/Pendidikan-&-Pengajar/112621-Sekolah-dalam-Himpitan-Google-dan-Bimble.html,Rp 65.000,Rp 55.250,Sekolah dalam Himpitan Google dan Bimble,9789791677684,Lkis ,2013,352,350 gr,Soft Cover (HVS),-,Pendidikan & Pengajar,-,Indonesia ··
https://www.bukukita.com/Inspirasi-dan-Spiritual/Inspirasional/81962-Kunci-Pribadi-Mantap.html,Rp 40.000,Rp 34.000,Kunci Pribadi Mantap,9786028597326,Leutika ,Juli - 2010,252,300 gr,Soft Cover,-,Inspirasional,-,Indonesia ··
https://www.bukukita.com/Buku-Novel/Sosial-Budaya/92797-Kontrakan-18.html,Rp 20.000,Rp 17.000,Kontrakan 18,9789792553499,Lkis ,Mei - 2011,74,150 gr,Soft Cover,-,Sosial-Budaya,-,Indonesia ··
https://www.bukukita.com/Non-Fiksi-Lainnya/Kisah-Nyata/148399-Rajutan-Oma-Ira.html,Rp 45.000,Rp 36.000,Rajutan Oma Ira [True Story],9789792959932,Anthony ,Desember - 2016,120,125 gr,Soft Cover,-,Kisah Nyata,-,Indonesia ··
https://www.bukukita.com/Buku-Novel/Romance/152787-The-Perfect-Charm.html,Rp 88.500,Rp 75.225,The Perfect Charm,9786026673848,Histeria ,Oktober - 2017,436,500 gr,Soft Cover,-,Romance,-,Indonesia ··
https://www.bukukita.com/Komputer-dan-Internet/Internet/78352-Awas!-Hati-Hati-dengan-Emailmu-:-Etika-Beremail-dan-Panduan-Mengelola-yang-Efektif.html,Rp 28.000,Rp 23.800,Awas! Hati-Hati dengan Emailmu : Etika Beremail dan Panduan Mengelola yang Efektif,978,Kataelha ,Maret - 2010,-,300 gr,Soft Cover,-,Internet,-,Indonesia ··
https://www.bukukita.com/Agama/Islam/162626-Hadits-Shahih-Bukhari-Muslim-Hard-Cover.html,Rp 250.000,Rp 212.500,Hadits Shahih Bukhari Muslim - Hard Cover,9786021789803,FATHAN PRIMA MEDIA ,2013,846,2100 gr,Hard Cover,-,Islam,-,Indonesia ··
https://www.bukukita.com/Agama/Islam/166877-Mengejar-kasih-sayang-Allah.html,Rp 35.000,Rp 29.750,Mengejar kasih sayang Allah,9789791095099,Bukukita.com ,Oktober - 2020,-,250 gr,Soft Cover,-,Islam,-,Indonesia ··
https://www.bukukita.com/Biografi-dan-Memoar/Biografi/159658-STEVE-JOBS:-Seniman-Teknologi-Revolusioner-Abad-21.html,Rp 47.500,Rp 40.375,STEVE JOBS: Seniman Teknologi Revolusioner Abad 21,9786025907500,Anak Hebat Indonesia ,Oktober - 2018,-,250 gr,Soft Cover,-,Biografi,-,Indonesia ··
https://www.bukukita.com/Anak-Anak/Pendidikan-Anak/163272-Mukena-untuk-Alin.html,Rp 39.000,Rp 33.150,Mukena untuk Alin (Seri Pendidikan Akhlak untuk Anak),9786025701047,Indiva Media Kreasi ,Agustus - 2019,-,200 gr,Soft Cover,-,Pendidikan Anak,-,Indonesia ··
https://www.bukukita.com/Hukum-dan-Undang-undang/Undang-undang/86142-Penempatan-dan-Perlindungan-Tenaga-Kerja-Indonesia.html,Rp 30.000,Rp 25.500,Penempatan dan Perlindungan Tenaga Kerja Indonesia (Edisi 2010) (2010),978,Fokus Media ,2010,252,200 gr,Soft Cover,11x21mm,Undang-undang,-,Indonesia ··
https://www.bukukita.com/Buku-Novel/Remaja/162587-Selestia-dan-Penjara-Teka-teki.html,Rp 59.000,Rp 50.150,Selestia dan Penjara Teka-teki,9786027652828,Buah Hati ,November - 2016,254,300 gr,Soft Cover,-,Remaja,-,Indonesia ··
"https://www.bukukita.com/Inspirasi-dan-Spiritual/Inspirasional/108354-ZeroPreneurs-:-Kisah,-Strategi,-Keringat-&-Air-Mata-Darah,-Bahkan-Tanpa-Mata-&-Telinga,-serta-Sedekah.html",Rp 49.900,Rp 42.415,"ZeroPreneurs : Kisah, Strategi, Keringat & Air Mata Darah, Bahkan Tanpa Mata & Telinga, serta Sedekah",9786021972922,W & G Wealth & Grow ,Desember - 2012,208,200 gr,Soft Cover (Book Paper),-,Inspirasional,-,Indonesia ··
https://www.bukukita.com/Agama/Islam/152982-Fikih-Wanita-Sepanjang-Masa.html,Rp 75.000,Rp 63.750,Fikih Wanita Sepanjang Masa,9786026122865,MUTIARA ALAMAH ,Oktober - 2017,-,450 gr,Soft Cover,-,Islam,Link QR CODE VIDEO TUTORIA HIJAB,Indonesia ··
https://www.bukukita.com/Agama/Islam/167379-Mukjizat-Sabar-Syukur-Ikhlas:-Rahasia-Hidup-Bahagia-Dunia-Ak.html,Rp 34.500,Rp 29.325,Mukjizat Sabar Syukur Ikhlas: Rahasia Hidup Bahagia Dunia Ak,9786232442641,Mueeza ,Oktober - 2020,172,200 gr,Soft Cover,-,Islam,-,Indonesia ··
https://www.bukukita.com/Agama/Islam/113565-Mutiara-Zikir-&-Doa.html,Rp 54.000,Rp 45.900,Mutiara Zikir & Doa,9789791096942,Pustaka Hidayah ,2013,-,500 gr,Soft Cover,-,Islam,-,Indonesia ··
https://www.bukukita.com/Agama/Islam/121394-AL-MATSURAT-WAZIFAH-KUBRA.html,Rp 3.500,Rp 2.975,AL-MATSURAT WAZIFAH KUBRA (Jenis 1) pelangi,-,Indiva Media Kreasi ,Januari - 2014,-,50 gr,Soft Cover,-,Islam,-,Indonesia ··
https://www.bukukita.com/Ekonomi-dan-Manajemen/Ekonomi/116727-Sekilas-Mengenal-Ekspor-dan-Impor-BK.html,,Rp 15.000,Sekilas Mengenal Ekspor dan Impor BK,9786027607675,IKHLAS MEDIA ,Juli - 2013,135,275 gr,Soft Cover,-,Ekonomi,-,Indonesia ··
https://www.bukukita.com/Buku-Novel/Remaja/129516-SMTown-Salah-Gaul-3.html,Rp 49.500,Rp 42.075,SMTown Salah Gaul 3,9786021139523,Matahari ,Oktober - 2014,258,250 gr,Soft Cover,-,Remaja,-,Indonesia ··
https://www.bukukita.com/Orang-Tua-dan-Keluarga/Orang-Tua-dan-Anak/162662-Storypedid-Kasih-Ibu-Sepanjang-Masa.html,Rp 87.000,Rp 73.950,Storypedid Kasih Ibu Sepanjang Masa,9786028663946,Buah Hati ,2013,-,450 gr,Soft Cover,-,Orang Tua dan Anak,-,Indonesia ··
https://www.bukukita.com/Buku-Novel/Fiksi/109849-Brandsetters-An-Inner-Circle-Novel.html,Rp 50.000,Rp 42.500,Brandsetters An Inner Circle Novel,9786028663915,Buah Hati ,Januari - 2013,256,300 gr,Soft Cover (Book Paper),-,Fiksi,-,English ··
https://www.bukukita.com/Agama/Islam/110607-Berdoalah-Dalam-Mewujudkan-Impian-Impian-Anda.html,Rp 55.000,Rp 46.750,Berdoalah Dalam Mewujudkan Impian-Impian Anda (2013),9786029247176,Al Mawardi ,Februari - 2013,-,250 gr,Soft Cover,-,Islam,-,Indonesia ··
https://www.bukukita.com/Psikologi-dan-Pengembangan-Diri/Motivasi/148094-Karyawan-Juga-Bisa-Kaya:-7-resep-makmur-yang-dibuktikan-pensiunan-&-karyawan.html,Rp 72.800,Rp 65.520,Karyawan Juga Bisa Kaya: 7 resep makmur yang dibuktikan pensiunan & karyawan (Hard Cover),9786020292588,Elex Media Komputindo ,Desember - 2016,116,350 gr,Hard Cover,-,Motivasi,-,Indonesia ··
https://www.bukukita.com/Psikologi-dan-Pengembangan-Diri/Psikologi/168472-Sebuah-seni-untuk-meyakinkan-orang.html,Rp 99.000,Rp 84.150,Sebuah seni untuk meyakinkan orang ( Cover Baru ) ,9786237162513,Gemilang ,Januari - 2022,472,450 gr,Soft Cover,-,Psikologi,-,Indonesia ··
https://www.bukukita.com/katalogbukuatribut.php?atrId=5&page=1,,,,,,,,,,,,,
https://www.bukukita.com/Agama/Islam/70096-Bercinta-Cara-Nabi-dan-Raja.html,Rp 24.000,Rp 20.400,Bercinta Cara Nabi dan Raja,9789791354042,Pena Saran Media ,2008,178,150 gr,Soft Cover,-,Islam,-,Indonesia ··
https://www.bukukita.com/Sastra-dan-Filsafat/Cerpen/133232-Kisah-Dalam-Satu-Jam.html,Rp 43.000,Rp 36.550,Kisah Dalam Satu Jam,9786028740418,Literati-books ,Maret - 2015,-,250 gr,Soft Cover,-,Cerpen,-,Indonesia ··
"https://www.bukukita.com/Referensi/Referensi-Umum/155870-Literasi-Media:-Apa,-Mengapa,-Bagaimana-Edisi-Revisi.html",Rp 60.000,Rp 51.000,"Literasi Media: Apa, Mengapa, Bagaimana Edisi Revisi",9789793782546,Simbiosa Rekatama Media ,Maret - 2018,189,300 gr,Soft Cover,-,Referensi Umum,-,Indonesia ··
https://www.bukukita.com/Anak-Anak/Keterampilan/135266-Buku-Mewarnai-Boboi-Boy.html,Rp 16.000,Rp 13.600,Buku Mewarnai Boboi Boy,9786023080250,Kurniaesa ,Mei - 2015,-,50 gr,Soft Cover,-,Keterampilan,-,Indonesia ··
https://www.bukukita.com/Anak-Anak/Pendidikan-Anak/127454-Sticker-Book-Seru-Berpetualangan-Di-Negeri-Dinosaurus.html,Rp 44.000,Rp 35.200,Sticker Book - Seru Berpetualangan Di Negeri Dinosaurus,9786027002913,Batavia Imaji ,Agustus - 2014,-,100 gr,Soft Cover,-,Pendidikan Anak,-,Indonesia ··
"https://www.bukukita.com/Agama/Islam/167124-Islam-&-Kebangsaan:-Tauhid,-Kemanusiaan-dan-Kewarganegaraan.html",Rp 55.000,Rp 46.750,"Islam & Kebangsaan: Tauhid, Kemanusiaan dan Kewarganegaraan(Reguler)",978623771339,Lentera Hati ,November - 2020,176,350 gr,Soft Cover,-,Islam,-,Indonesia ··
https://www.bukukita.com/Buku-Novel/Remaja/169451-Seluas-Langit-Biru-by-Sitta-Karina.html,Rp 160.000,Rp 136.000,Seluas Langit Biru by Sitta Karina (masih ada ttd ) ,97862354950261,Literati-books ,Oktober - 2022,532,400 gr,Soft Cover,19x13mm,Remaja,Tanda Tangan Asli Sitta Karina,Indonesia ··
https://www.bukukita.com/Psikologi-dan-Pengembangan-Diri/Pengembangan-Diri/169716-Future-Skills.html,Rp 79.000,Rp 67.150,Future Skills,9786238036011,Gemilang ,Februari - 2023,296,270 gr,Soft Cover,13x20mm,Pengembangan Diri,-,Indonesia ··
https://www.bukukita.com/Anak-Anak/Islam/138884-Doa-Anak-Saleh-Al-Ikhlas-Jilid-3-BK.html,Rp 25.000,Rp 21.250,Doa Anak Saleh Al-Ikhlas Jilid 3 BK,9786021773048,IKHLAS MEDIA ,November - 2015,-,400 gr,Soft Cover,-,Islam,-,Indonesia ··
https://www.bukukita.com/Anak-Anak/Islam/138881-Doa-Anak-Saleh-Al-Ikhlas-Jilid-4-BK.html,Rp 25.000,Rp 21.250,Doa Anak Saleh Al-Ikhlas Jilid 4 BK,9786021773055,IKHLAS MEDIA ,November - 2015,-,400 gr,Soft Cover,-,Islam,-,Indonesia ··
https://www.bukukita.com/Anak-Anak/Islam/138880-Doa-Anak-Saleh-Al-Ikhlas-Jilid-2-BK.html,Rp 25.000,Rp 21.250,Doa Anak Saleh Al-Ikhlas Jilid 2 BK,9786021773031,IKHLAS MEDIA ,November - 2015,-,400 gr,Soft Cover,-,Islam,-,Indonesia ··
https://www.bukukita.com/Masakan-dan-Makanan/Resep-Masakan/157703-Menu-Terfavorit-dan-Hit-dari-instagram-Cooking-With-Sheila-Full-Colour.html,Rp 225.000,Rp 191.250,Menu Terfavorit dan Hit dari instagram Cooking With Sheila - Full Colour,9789792965575,Andi Publisher ,Juli - 2018,376,900 gr,Soft Cover,-,Resep Masakan,-,Indonesia ··
https://www.bukukita.com/Agama/Islam/135015-JAHILIYAH-KONTEMPORER-DAN-HEGEMONI-NALAR-KEKERASAN-:-Merajut-Islam-Indonesia-Membangun-Peradaban-Dunia.html,Rp 60.000,Rp 51.000,JAHILIYAH KONTEMPORER DAN HEGEMONI NALAR KEKERASAN : Merajut Islam Indonesia Membangun Peradaban Dunia,9786021491379,Lkis ,2014,198,250 gr,Soft Cover,-,Islam,-,Indonesia ··
https://www.bukukita.com/Psikologi-dan-Pengembangan-Diri/Psikologi/169717-Perbesar-Otakmu!:-Ubah-Mindset-Anda-agar-Segala-Urusan-Hidup-Menjadi-Lebih-Ringan.html,Rp 75.000,Rp 63.750,Perbesar Otakmu!: Ubah Mindset Anda agar Segala Urusan Hidup Menjadi Lebih Ringan,9786238036042,Gemilang ,Februari - 2023,259,250 gr,Soft Cover,13x20mm,Psikologi,-,Indonesia ··
https://www.bukukita.com/Agama/Islam/162629-Aisyah-Ibu-dan-Guru-Ummat-Muslim-Hard-Cover.html,Rp 100.000,Rp 85.000,Aisyah Ibu dan Guru Ummat Muslim - Hard Cover,9786021683378,Tatban ,Oktober - 2017,-,500 gr,Hard Cover,-,Islam,-,Indonesia ··
https://www.bukukita.com/Anak-Anak/Keterampilan/127452-Belajar-Sambil-Bermain.html,Rp 44.000,Rp 35.200,Belajar Sambil Bermain,9786027002920,Batavia Imaji ,Agustus - 2014,-,100 gr,Soft Cover,-,Keterampilan,-,Indonesia ··
https://www.bukukita.com/Aksesoris-Kado-&-Parcel/Kertas-Kado/157445-Bungkus-Kertas-Kado-Motif-Angry-Birds-2.html,,Rp 3.000,Bungkus Kertas Kado Motif Angry Birds 2,-,Bukukita.com ,2018,1,25 gr,-,-,Kertas Kado,-,Indonesia ··
https://www.bukukita.com/Buku-Novel/Romance/166568-Putri-Hujan-Dan-Kesatria-Malam.html,Rp 99.000,Rp 84.150,Putri Hujan Dan Kesatria Malam (Reguler),9786028740784,Lentera Hati ,Agustus - 2020,468,400 gr,Soft Cover,130x190mm,Romance,-,Indonesia ··
https://www.bukukita.com/Biografi-dan-Memoar/Memoar/139011-Sweetness-of-Cindy-Gulla.html,Rp 60.000,Rp 42.000,Sweetness of Cindy Gulla ( Edisi Tanda Tangan ),9786022201731,Bukune ,Desember - 2015,152,120 gr,Soft Cover,-,Memoar,-,Indonesia ··
https://www.bukukita.com/Biografi-dan-Memoar/Memoar/129620-Catatan-Rahasia-Dokter-Pribadi-Hitler.html,Rp 80.000,Rp 68.000,Catatan Rahasia Dokter Pribadi Hitler,9786027542303,Oncor Semesta Publisher ,Februari - 2014,416,500 gr,Soft Cover,-,Memoar,-,Indonesia ··
https://www.bukukita.com/Buku-Sekolah/Penunjang-Pelajaran/106996-Tes-Potensi-Akademik.html,Rp 33.000,Rp 28.050,Tes Potensi Akademik,9786029682854,Oncor Semesta Publisher ,Agustus - 2010,118,150 gr,Soft Cover,-,Penunjang Pelajaran,-,Indonesia ··
https://www.bukukita.com/Biografi-dan-Memoar/Biografi/107877-Mari-Bung-Rebut-Kembali-Surya-Paloh-2010-2012.html,Rp 48.500,Rp 41.225,Mari Bung Rebut Kembali - Surya Paloh 2010-2012,9786029618433,Media Indonesia ,Oktober - 2012,-,300 gr,soft cover,-,Biografi,-,Indonesia ··
https://www.bukukita.com/Agama/Islam/162870-AL-MAIDAH-51:-Satu-Firman-Beragam-Penafsiran.html,Rp 80.000,Rp 68.000,AL-MAIDAH 51: Satu Firman Beragam Penafsiran,9786027720879,Lentera Hati ,Juli - 2019,-,250 gr,Soft Cover,-,Islam,-,Indonesia ··
https://www.bukukita.com/Agama/Islam/157567-Islam-Yang-Saya-Pahami.html,Rp 95.000,Rp 80.750,Islam Yang Saya Pahami (reguler),9786027720831,Lentera Hati ,Juli - 2018,342,350 gr,Soft Cover,13x19mm,Islam,-,Indonesia ··
https://www.bukukita.com/Sejarah-dan-Budaya/Kebudayaan/109924-Tarekat-Petani-:-Fenomena-Tarekat-Syattariyah-Lokal.html,Rp 65.000,Rp 55.250,Tarekat Petani : Fenomena Tarekat Syattariyah Lokal,9789791677653,Lkis ,Januari - 2013,250,250 gr,Soft Cover (HVS),-,Kebudayaan,-,Indonesia ··
https://www.bukukita.com/Agama/Islam/162665-Muhammad-Sang-Teladan-Hard-Cover.html,Rp 144.000,Rp 122.400,Muhammad Sang Teladan - Hard Cover,9786026563705,Senja Publishing ,2019,-,1100 gr,Hard Cover,-,Islam,-,Indonesia ··
https://www.bukukita.com/Anak-Anak/Pelajaran-Sekolah/129515-Insyaallah-Lulus-UN.html,Rp 39.500,Rp 33.575,Insyaallah Lulus UN,9786021258996,Adi Bintang ,Oktober - 2014,104,250 gr,Soft Cover,-,Pelajaran Sekolah,-,Indonesia ··
https://www.bukukita.com/Anak-Anak/Cerita-Anak/168624-YLAI-Interactive-Book-Tugas-Penting-Kartika.html,Rp 72.000,Rp 64.800,YLAI Interactive Book - Tugas Penting Kartika,9786024580711,PELANGI INDONESIA ,Maret - 2022,24,150 gr,soft cover,21x30mm,Cerita Anak,-,Indonesia ··
https://www.bukukita.com/Anak-Anak/Pendidikan-Anak/131754-Storypedia-Nusantara.html,Rp 100.000,Rp 85.000,Storypedia Nusantara (Full Colour) (2013),9786027652293,Buah Hati ,November - 2013,-,500 gr,Soft Cover,-,Pendidikan Anak,-,Indonesia ··
